Zone,Price,Date,Year
t4792,9000000.0,2018-07-19 15:00:00,2018
t4793,9000000.0,2018-07-19 16:00:00,2018
t4794,9000000.0,2018-07-19 17:00:00,2018
t4960,9000000.0,2018-07-26 15:00:00,2018
t4791,9000000.0,2018-07-19 14:00:00,2018
t4936,9000000.0,2018-07-25 15:00:00,2018
t4769,9000000.0,2018-07-18 16:00:00,2018
t4864,9000000.0,2018-07-22 15:00:00,2018
t4768,9000000.0,2018-07-18 15:00:00,2018
t4865,9000000.0,2018-07-22 16:00:00,2018
t4767,9000000.0,2018-07-18 14:00:00,2018
t4790,8999280.021679707,2018-07-19 13:00:00,2018
t4816,235.27981114316304,2018-07-20 15:00:00,2018
t8240,198.16571557358003,2018-12-10 07:00:00,2018
t7616,192.6337333333333,2018-11-14 07:00:00,2018
t4912,187.75382,2018-07-24 15:00:00,2018
t4744,187.407484,2018-07-17 15:00:00,2018
t5033,185.6452582222222,2018-07-29 16:00:00,2018
t5439,185.0866494444444,2018-08-15 14:00:00,2018
t5295,185.07980577777772,2018-08-09 14:00:00,2018
t4887,184.98762827995145,2018-07-23 14:00:00,2018
t3927,184.92679777777775,2018-06-13 14:00:00,2018
t5656,184.27305888888887,2018-08-24 15:00:00,2018
t5800,184.1384288888889,2018-08-30 15:00:00,2018
t5608,183.54711444444445,2018-08-22 15:00:00,2018
t3736,183.28286333333332,2018-06-05 15:00:00,2018
t5584,183.20673541083767,2018-08-21 15:00:00,2018
t5487,183.0021816894343,2018-08-17 14:00:00,2018
t380,182.91249486223523,2018-01-16 19:00:00,2018
t6232,182.8058855555556,2018-09-17 15:00:00,2018
t5560,182.320620200102,2018-08-20 15:00:00,2018
t3616,181.9792733333333,2018-05-31 15:00:00,2018
t4841,181.8160454444444,2018-07-21 16:00:00,2018
t5128,181.4000468287048,2018-08-02 15:00:00,2018
t6639,179.15237020346288,2018-10-04 14:00:00,2018
t6424,178.37552599999998,2018-09-25 15:00:00,2018
t5008,177.47178832609742,2018-07-28 15:00:00,2018
t4719,177.220906834699,2018-07-16 14:00:00,2018
t4984,175.8475272222222,2018-07-27 15:00:00,2018
t7915,173.27348304152855,2018-11-26 18:00:00,2018
t1016,171.8906345944682,2018-02-12 07:00:00,2018
t3257,171.78068444444446,2018-05-16 16:00:00,2018
t4265,164.62047204648695,2018-06-27 16:00:00,2018
t8096,163.06897666333333,2018-12-04 07:00:00,2018
t8504,159.90659329441442,2018-12-21 07:00:00,2018
t4121,159.56063670489192,2018-06-21 16:00:00,2018
t560,159.12577438576386,2018-01-24 07:00:00,2018
t3496,157.83208285144997,2018-05-26 15:00:00,2018
t691,157.5690532313566,2018-01-29 18:00:00,2018
t272,156.97140430125745,2018-01-12 07:00:00,2018
t8408,156.78146680973302,2018-12-17 07:00:00,2018
t5967,156.19539316727605,2018-09-06 14:00:00,2018
t43,155.88380361617826,2018-01-02 18:00:00,2018
t4478,155.09478298267675,2018-07-06 13:00:00,2018
t7843,153.66883366690962,2018-11-23 18:00:00,2018
t80,152.73816790238033,2018-01-04 07:00:00,2018
t5248,151.98664461805146,2018-08-07 15:00:00,2018
t5104,151.08126272208173,2018-08-01 15:00:00,2018
t920,149.57913218176037,2018-02-08 07:00:00,2018
t4408,148.7525732051587,2018-07-03 15:00:00,2018
t7987,148.6802861725688,2018-11-29 18:00:00,2018
t4383,146.2358782120033,2018-07-02 14:00:00,2018
t5511,145.6492085933154,2018-08-18 14:00:00,2018
t3041,142.81890693686768,2018-05-07 16:00:00,2018
t7434,142.24618803836546,2018-11-06 17:00:00,2018
t7217,141.80831222222224,2018-10-28 16:00:00,2018
t4216,141.5957544369989,2018-06-25 15:00:00,2018
t6112,140.52309250269093,2018-09-12 15:00:00,2018
t6688,140.17921857615264,2018-10-06 15:00:00,2018
t3759,139.7109555635302,2018-06-06 14:00:00,2018
t2588,139.5708848109236,2018-04-18 19:00:00,2018
t7747,139.31683519541508,2018-11-19 18:00:00,2018
t3375,139.27568910978414,2018-05-21 14:00:00,2018
t3017,136.2185550888889,2018-05-06 16:00:00,2018
t3568,135.31724975239447,2018-05-29 15:00:00,2018
t4622,134.22233591205605,2018-07-12 13:00:00,2018
t7265,133.7705712092793,2018-10-30 16:00:00,2018
t1532,133.2297672870046,2018-03-05 19:00:00,2018
t4047,132.97862951021665,2018-06-18 14:00:00,2018
t3881,132.93096464090308,2018-06-11 16:00:00,2018
t7123,132.83010776068397,2018-10-24 18:00:00,2018
t777,132.0729784935548,2018-02-02 08:00:00,2018
t1892,131.92848019237078,2018-03-20 19:00:00,2018
t3688,130.92383607424665,2018-06-03 15:00:00,2018
t178,130.68480926399786,2018-01-08 09:00:00,2018
t6400,130.58765301495413,2018-09-24 15:00:00,2018
t6784,130.2593736616057,2018-10-10 15:00:00,2018
t2032,129.75636877891282,2018-03-26 15:00:00,2018
t1258,129.74659668354303,2018-02-22 09:00:00,2018
t2464,128.37409863179613,2018-04-13 15:00:00,2018
t2324,126.63655287033812,2018-04-07 19:00:00,2018
t392,126.53082519465713,2018-01-17 07:00:00,2018
t2800,126.5162672397261,2018-04-27 15:00:00,2018
t5679,126.22340176980909,2018-08-25 14:00:00,2018
t1650,126.04902622060736,2018-03-10 17:00:00,2018
t5632,125.3914108083562,2018-08-23 15:00:00,2018
t8563,125.1128686348782,2018-12-23 18:00:00,2018
t2705,123.8511672714524,2018-04-23 16:00:00,2018
t4574,123.1709957107324,2018-07-10 13:00:00,2018
t5823,122.433951367218,2018-08-31 14:00:00,2018
t6832,121.80256547048612,2018-10-12 15:00:00,2018
t1816,118.89326288529568,2018-03-17 15:00:00,2018
t1124,118.87515844444442,2018-02-16 19:00:00,2018
t2295,115.1052060331684,2018-04-06 14:00:00,2018
t6591,113.63340098960104,2018-10-02 14:00:00,2018
t4143,113.55713190590792,2018-06-22 14:00:00,2018
t1435,113.38979198535876,2018-03-01 18:00:00,2018
t1984,112.53222311627373,2018-03-24 15:00:00,2018
t7003,112.46829942547862,2018-10-19 18:00:00,2018
t4360,112.15640183414118,2018-07-01 15:00:00,2018
t105,112.08301728032724,2018-01-05 08:00:00,2018
t2105,111.89402610362802,2018-03-29 16:00:00,2018
t3159,111.17145119700125,2018-05-12 14:00:00,2018
t6255,110.6471131516834,2018-09-18 14:00:00,2018
t3280,109.80138354203216,2018-05-17 15:00:00,2018
t5776,107.04250741507256,2018-08-29 15:00:00,2018
t8203,106.49931760286157,2018-12-08 18:00:00,2018
t1713,105.7360343645128,2018-03-13 08:00:00,2018
t4670,105.52156367608244,2018-07-14 13:00:00,2018
t7315,105.41908309734828,2018-11-01 18:00:00,2018
t6616,103.40793539624008,2018-10-03 15:00:00,2018
t8539,103.10461141245707,2018-12-22 18:00:00,2018
t3807,103.1023586883253,2018-06-08 14:00:00,2018
t2197,103.02548195287048,2018-04-02 12:00:00,2018
t4168,101.95594258524709,2018-06-23 15:00:00,2018
t3471,101.75895420918492,2018-05-25 14:00:00,2018
t2993,100.96305324487496,2018-05-05 16:00:00,2018
t3231,100.23074458282078,2018-05-15 14:00:00,2018
t2756,100.22161718123144,2018-04-25 19:00:00,2018
t3304,100.19609685118186,2018-05-18 15:00:00,2018
t3088,99.91554084207664,2018-05-09 15:00:00,2018
t536,99.87193952840224,2018-01-23 07:00:00,2018
t56,99.35180241333336,2018-01-03 07:00:00,2018
t3207,99.2076881771285,2018-05-14 14:00:00,2018
t6136,99.20754747517556,2018-09-13 15:00:00,2018
t1352,98.93412928582671,2018-02-26 07:00:00,2018
t3064,98.36150419315896,2018-05-08 15:00:00,2018
t5536,97.88914727198367,2018-08-19 15:00:00,2018
t5056,96.98897599926812,2018-07-30 15:00:00,2018
t3448,96.71700551355735,2018-05-24 15:00:00,2018
t5463,96.42292547974668,2018-08-16 14:00:00,2018
t848,96.33100783859796,2018-02-05 07:00:00,2018
t3783,96.14551032796496,2018-06-07 14:00:00,2018
t7664,96.13198256449758,2018-11-16 07:00:00,2018
t8635,96.01914512813948,2018-12-26 18:00:00,2018
t5752,95.45003570968264,2018-08-28 15:00:00,2018
t2515,95.22962377758816,2018-04-15 18:00:00,2018
t2728,94.69669593562683,2018-04-24 15:00:00,2018
t5846,94.1914534089824,2018-09-01 13:00:00,2018
t6279,93.97108169218764,2018-09-19 14:00:00,2018
t5991,93.02113857582938,2018-09-07 14:00:00,2018
t1568,91.44901138379474,2018-03-07 07:00:00,2018
t79,91.34223,2018-01-04 06:00:00,2018
t7411,90.92726274230756,2018-11-05 18:00:00,2018
t4647,90.29909847412416,2018-07-13 14:00:00,2018
t5919,87.60409340880985,2018-09-04 14:00:00,2018
t81,87.49118501219394,2018-01-04 08:00:00,2018
t6568,87.37272348970177,2018-10-01 15:00:00,2018
t2945,86.72448086955916,2018-05-03 16:00:00,2018
t6208,86.54538573132412,2018-09-16 15:00:00,2018
t6931,86.03946107011913,2018-10-16 18:00:00,2018
t3183,85.71137460931399,2018-05-13 14:00:00,2018
t8659,85.22283504930834,2018-12-27 18:00:00,2018
t6183,84.6309400071946,2018-09-15 14:00:00,2018
t5728,84.35606324598737,2018-08-27 15:00:00,2018
t82,84.31484698780608,2018-01-04 09:00:00,2018
t78,84.308182,2018-01-04 05:00:00,2018
t6856,83.43306791257987,2018-10-13 15:00:00,2018
t8708,83.02874199948722,2018-12-29 19:00:00,2018
t7380,82.60565269504411,2018-11-04 11:00:00,2018
t5152,81.67934587300756,2018-08-03 15:00:00,2018
t416,80.29051841758104,2018-01-18 07:00:00,2018
t6015,79.71353210728216,2018-09-08 14:00:00,2018
t5224,79.33128826478452,2018-08-06 15:00:00,2018
t83,78.60693,2018-01-04 10:00:00,2018
t2359,78.37468180732147,2018-04-09 06:00:00,2018
t77,78.32616,2018-01-04 04:00:00,2018
t4601,78.02106538614012,2018-07-11 16:00:00,2018
t1407,77.55657425030965,2018-02-28 14:00:00,2018
t57,76.98973000000001,2018-01-03 08:00:00,2018
t5942,76.9884617987654,2018-09-05 13:00:00,2018
t5270,76.28988228192159,2018-08-08 13:00:00,2018
t55,76.05418,2018-01-03 06:00:00,2018
t6448,76.04769270721297,2018-09-26 15:00:00,2018
t3950,75.39240607821719,2018-06-14 13:00:00,2018
t5416,74.57381936051104,2018-08-14 15:00:00,2018
t69,74.56353700000001,2018-01-03 20:00:00,2018
t70,74.56353700000001,2018-01-03 21:00:00,2018
t68,74.56353700000001,2018-01-03 19:00:00,2018
t67,74.56353700000001,2018-01-03 18:00:00,2018
t58,74.56353700000001,2018-01-03 09:00:00,2018
t4312,73.33223943815995,2018-06-29 15:00:00,2018
t3856,73.30047765475564,2018-06-10 15:00:00,2018
t59,72.85459900000001,2018-01-03 10:00:00,2018
t3544,72.81109429155522,2018-05-28 15:00:00,2018
t54,72.591409,2018-01-03 05:00:00,2018
t60,71.26416400000001,2018-01-03 11:00:00,2018
t7640,71.17899598695283,2018-11-15 07:00:00,2018
t584,70.39352166193747,2018-01-25 07:00:00,2018
t4502,70.13157111320527,2018-07-07 13:00:00,2018
t6303,69.80229806148826,2018-09-20 14:00:00,2018
t8251,69.78259832376997,2018-12-10 18:00:00,2018
t4095,69.73570984016067,2018-06-20 14:00:00,2018
t4457,69.71319818939878,2018-07-05 16:00:00,2018
t391,69.42825999999997,2018-01-17 06:00:00,2018
t393,69.15352,2018-01-17 08:00:00,2018
t394,69.02968000000001,2018-01-17 09:00:00,2018
t395,68.67186000000001,2018-01-17 10:00:00,2018
t8120,68.42448848454958,2018-12-05 07:00:00,2018
t403,67.46977260564795,2018-01-17 18:00:00,2018
t390,66.90574000000004,2018-01-17 05:00:00,2018
t396,66.71464,2018-01-17 11:00:00,2018
t8291,66.1124318209479,2018-12-12 10:00:00,2018
t4287,66.08749477626006,2018-06-28 14:00:00,2018
t71,65.967715,2018-01-03 22:00:00,2018
t61,65.967715,2018-01-03 12:00:00,2018
t53,65.61539,2018-01-03 04:00:00,2018
t4959,65.47433199999999,2018-07-26 14:00:00,2018
t404,65.40970000000002,2018-01-17 19:00:00,2018
t5391,64.96966142501445,2018-08-13 14:00:00,2018
t3639,64.88235267256049,2018-06-01 14:00:00,2018
t76,64.591924,2018-01-04 03:00:00,2018
t6472,64.56822094751462,2018-09-27 15:00:00,2018
t397,64.10476000000003,2018-01-17 12:00:00,2018
t405,63.91365999999999,2018-01-17 20:00:00,2018
t389,63.91365999999999,2018-01-17 04:00:00,2018
t385,63.91365999999999,2018-01-17 00:00:00,2018
t4935,63.724288,2018-07-25 14:00:00,2018
t381,63.60775774418714,2018-01-16 20:00:00,2018
t379,63.60525345892048,2018-01-16 18:00:00,2018
t388,63.424040000000005,2018-01-17 03:00:00,2018
t386,63.424040000000005,2018-01-17 01:00:00,2018
t104,62.933885,2018-01-05 07:00:00,2018
t49,62.59152,2018-01-03 00:00:00,2018
t66,62.59152,2018-01-03 17:00:00,2018
t7605,62.55424239926586,2018-11-13 20:00:00,2018
t402,62.52136,2018-01-17 17:00:00,2018
t7455,62.42853065615304,2018-11-07 14:00:00,2018
t6878,62.42549769762083,2018-10-14 13:00:00,2018
t7629,62.08559941528458,2018-11-14 20:00:00,2018
t398,62.07566,2018-01-17 13:00:00,2018
t387,62.07566,2018-01-17 02:00:00,2018
t75,61.79453000000001,2018-01-04 02:00:00,2018
t73,61.79453000000001,2018-01-04 00:00:00,2018
t93,61.79453000000001,2018-01-04 20:00:00,2018
t84,61.79453000000001,2018-01-04 11:00:00,2018
t74,61.79453000000001,2018-01-04 01:00:00,2018
t90,61.79453000000001,2018-01-04 17:00:00,2018
t91,61.79453000000001,2018-01-04 18:00:00,2018
t94,61.79453000000001,2018-01-04 21:00:00,2018
t92,61.79453000000001,2018-01-04 19:00:00,2018
t85,61.392662,2018-01-04 12:00:00,2018
t95,61.392662,2018-01-04 22:00:00,2018
t89,61.392662,2018-01-04 16:00:00,2018
t72,61.28161430193517,2018-01-03 23:00:00,2018
t298,61.062968896430405,2018-01-13 09:00:00,2018
t62,60.900218,2018-01-03 13:00:00,2018
t406,60.54191999999999,2018-01-17 21:00:00,2018
t704,60.39558687436749,2018-01-30 07:00:00,2018
t3424,60.31382407810453,2018-05-23 15:00:00,2018
t3520,60.20221081987507,2018-05-27 15:00:00,2018
t3400,59.95084997837788,2018-05-22 15:00:00,2018
t3112,59.91206988322554,2018-05-10 15:00:00,2018
t6758,59.00773313991685,2018-10-09 13:00:00,2018
t883,58.86898289320774,2018-02-06 18:00:00,2018
t3975,58.6332007538456,2018-06-15 14:00:00,2018
t6325,58.53814600189459,2018-09-21 12:00:00,2018
t399,58.0241,2018-01-17 14:00:00,2018
t401,58.0241,2018-01-17 16:00:00,2018
t96,57.957688000000005,2018-01-04 23:00:00,2018
t87,57.957688000000005,2018-01-04 14:00:00,2018
t86,57.957688000000005,2018-01-04 13:00:00,2018
t88,57.957688000000005,2018-01-04 15:00:00,2018
t44,57.63948766065291,2018-01-02 19:00:00,2018
t52,57.495891,2018-01-03 03:00:00,2018
t3592,56.62467132565037,2018-05-30 15:00:00,2018
t5871,55.46150063159557,2018-09-02 14:00:00,2018
t400,55.25663999999999,2018-01-17 15:00:00,2018
t7192,55.07785745268087,2018-10-27 15:00:00,2018
t8229,54.47264463627181,2018-12-09 20:00:00,2018
t50,54.251576,2018-01-03 01:00:00,2018
t667,54.21664199999999,2018-01-28 18:00:00,2018
t407,53.89634,2018-01-17 22:00:00,2018
t106,53.88440347476289,2018-01-05 09:00:00,2018
t6425,52.83717800000002,2018-09-25 16:00:00,2018
t2272,52.77918138706647,2018-04-05 15:00:00,2018
t6687,52.66768,2018-10-06 14:00:00,2018
t3449,52.51877596779983,2018-05-24 16:00:00,2018
t382,51.992266,2018-01-16 21:00:00,2018
t378,51.992266,2018-01-16 17:00:00,2018
t65,51.770325,2018-01-03 16:00:00,2018
t51,51.770325,2018-01-03 02:00:00,2018
t64,51.770325,2018-01-03 15:00:00,2018
t63,51.770325,2018-01-03 14:00:00,2018
t4503,51.55271725360896,2018-07-07 14:00:00,2018
t35,51.51078620000002,2018-01-02 10:00:00,2018
t6543,51.41867949274183,2018-09-30 14:00:00,2018
t7615,51.32151999999999,2018-11-14 06:00:00,2018
t8228,51.033068,2018-12-09 19:00:00,2018
t377,50.94202799999999,2018-01-16 16:00:00,2018
t373,50.94202799999999,2018-01-16 12:00:00,2018
t383,50.94202799999999,2018-01-16 22:00:00,2018
t5633,50.89753,2018-08-23 16:00:00,2018
t8239,50.62309599999999,2018-12-10 06:00:00,2018
t372,50.616874,2018-01-16 11:00:00,2018
t374,50.4713,2018-01-16 13:00:00,2018
t4600,50.32926682988857,2018-07-11 15:00:00,2018
t7507,50.06638038957043,2018-11-09 18:00:00,2018
t2824,49.91952515426084,2018-04-28 15:00:00,2018
t376,49.86259999999999,2018-01-16 15:00:00,2018
t7904,49.78638177038674,2018-11-26 07:00:00,2018
t415,49.775096,2018-01-18 06:00:00,2018
t4770,49.6066417065664,2018-07-18 17:00:00,2018
t4766,49.602753291884255,2018-07-18 13:00:00,2018
t5057,49.46232591622999,2018-07-30 16:00:00,2018
t7639,49.3288,2018-11-15 06:00:00,2018
t8241,49.16076499999999,2018-12-10 08:00:00,2018
t375,49.10832599999999,2018-01-16 14:00:00,2018
t371,49.10832599999999,2018-01-16 10:00:00,2018
t6379,48.95630498748576,2018-09-23 18:00:00,2018
t384,48.892738,2018-01-16 23:00:00,2018
t1040,48.79583471624575,2018-02-13 07:00:00,2018
t6640,48.689436,2018-10-04 15:00:00,2018
t4961,48.606492,2018-07-26 16:00:00,2018
t5512,48.48910300000001,2018-08-18 15:00:00,2018
t5943,48.39930179590501,2018-09-05 14:00:00,2018
t4983,48.327205,2018-07-27 14:00:00,2018
t7628,48.26413999999999,2018-11-14 19:00:00,2018
t7617,48.26413999999999,2018-11-14 08:00:00,2018
t1004,48.21607571111114,2018-02-11 19:00:00,2018
t418,48.19276385527711,2018-01-18 09:00:00,2018
t417,48.19182,2018-01-18 08:00:00,2018
t427,48.1169614465923,2018-01-18 18:00:00,2018
t426,48.11601910736336,2018-01-18 17:00:00,2018
t8206,48.05081201366022,2018-12-08 21:00:00,2018
t8205,48.04987099741995,2018-12-08 20:00:00,2018
t8204,48.04893,2018-12-08 19:00:00,2018
t8202,48.04704806161957,2018-12-08 17:00:00,2018
t370,48.01948399999999,2018-01-16 09:00:00,2018
t4697,47.9791590021612,2018-07-15 16:00:00,2018
t5537,47.97217,2018-08-19 16:00:00,2018
t107,47.92622366703694,2018-01-05 10:00:00,2018
t5583,47.827696,2018-08-21 14:00:00,2018
t8083,47.80882747111103,2018-12-03 18:00:00,2018
t7606,47.79827572373834,2018-11-13 21:00:00,2018
t7604,47.7964038114287,2018-11-13 19:00:00,2018
t7603,47.79546788335247,2018-11-13 18:00:00,2018
t4743,47.777484,2018-07-17 14:00:00,2018
t4745,47.777484,2018-07-17 16:00:00,2018
t5559,47.7085,2018-08-20 14:00:00,2018
t4911,47.67296,2018-07-24 14:00:00,2018
t4169,47.65812,2018-06-23 16:00:00,2018
t4144,47.65812,2018-06-22 15:00:00,2018
t5486,47.627548,2018-08-17 13:00:00,2018
t8242,47.60467525550812,2018-12-10 09:00:00,2018
t8230,47.59349136372819,2018-12-09 21:00:00,2018
t440,47.59171395860392,2018-01-19 07:00:00,2018
t8227,47.59069581015818,2018-12-09 18:00:00,2018
t4815,47.577908,2018-07-20 14:00:00,2018
t4866,47.577908,2018-07-22 17:00:00,2018
t4863,47.57511338141311,2018-07-22 14:00:00,2018
t42,47.554685000000006,2018-01-02 17:00:00,2018
t45,47.554685000000006,2018-01-02 20:00:00,2018
t33,47.554685000000006,2018-01-02 08:00:00,2018
t34,47.554685000000006,2018-01-02 09:00:00,2018
t369,47.542208,2018-01-16 08:00:00,2018
t36,47.523810000000005,2018-01-02 11:00:00,2018
t4937,47.347628,2018-07-25 16:00:00,2018
t4934,47.34484719793677,2018-07-25 13:00:00,2018
t7627,47.21864,2018-11-14 18:00:00,2018
t4840,47.201295,2018-07-21 15:00:00,2018
t4817,47.201295,2018-07-20 16:00:00,2018
t5680,47.15014,2018-08-25 15:00:00,2018
t46,46.94158,2018-01-02 21:00:00,2018
t20,46.91171194109891,2018-01-01 19:00:00,2018
t19,46.91079370686009,2018-01-01 18:00:00,2018
t32,46.86788,2018-01-02 07:00:00,2018
t6569,46.8254,2018-10-01 16:00:00,2018
t2684,46.81720357017372,2018-04-22 19:00:00,2018
t419,46.774245,2018-01-18 10:00:00,2018
t4384,46.719184,2018-07-02 15:00:00,2018
t3808,46.705497,2018-06-08 15:00:00,2018
t6182,46.68484,2018-09-15 13:00:00,2018
t5009,46.64415399999999,2018-07-28 16:00:00,2018
t5607,46.59965,2018-08-22 14:00:00,2018
t7618,46.38704,2018-11-14 09:00:00,2018
t8443,46.376518681710365,2018-12-18 18:00:00,2018
t37,46.35935,2018-01-02 12:00:00,2018
t31,46.35935,2018-01-02 06:00:00,2018
t38,46.35935,2018-01-02 13:00:00,2018
t7810,46.26180383731924,2018-11-22 09:00:00,2018
t3689,46.15523120183,2018-06-03 16:00:00,2018
t4264,46.100657,2018-06-27 15:00:00,2018
t6280,46.07667713547641,2018-09-19 15:00:00,2018
t4407,46.06808537775696,2018-07-03 14:00:00,2018
t368,45.94990399999999,2018-01-16 07:00:00,2018
t4672,45.90934,2018-07-14 15:00:00,2018
t4746,45.833036,2018-07-17 17:00:00,2018
t4742,45.82944946471785,2018-07-17 13:00:00,2018
t408,45.78354,2018-01-17 23:00:00,2018
t5032,45.77803599999999,2018-07-29 15:00:00,2018
t4958,45.677852,2018-07-26 13:00:00,2018
t7592,45.665864000000006,2018-11-13 07:00:00,2018
t4962,45.600882516573,2018-07-26 17:00:00,2018
t414,45.588501,2018-01-18 05:00:00,2018
t420,45.588501,2018-01-18 11:00:00,2018
t7760,45.57364293333333,2018-11-20 07:00:00,2018
t3638,45.54118,2018-06-01 13:00:00,2018
t5510,45.502492,2018-08-18 13:00:00,2018
t4886,45.492792164493,2018-07-23 13:00:00,2018
t5438,45.448476,2018-08-15 13:00:00,2018
t4718,45.44404,2018-07-16 13:00:00,2018
t7630,45.41895103307752,2018-11-14 21:00:00,2018
t39,45.37914,2018-01-02 14:00:00,2018
t4888,45.362988,2018-07-23 15:00:00,2018
t668,45.33916960094453,2018-01-28 19:00:00,2018
t8252,45.30599799999999,2018-12-10 19:00:00,2018
t7614,45.20676,2018-11-14 05:00:00,2018
t5585,45.198472,2018-08-21 16:00:00,2018
t5582,45.19582014471781,2018-08-21 13:00:00,2018
t41,45.16401499999999,2018-01-02 16:00:00,2018
t5462,45.159121,2018-08-16 13:00:00,2018
t5464,45.159121,2018-08-16 15:00:00,2018
t4720,45.118,2018-07-16 15:00:00,2018
t5513,45.103343,2018-08-18 16:00:00,2018
t40,45.088505,2018-01-02 15:00:00,2018
t47,45.088505,2018-01-02 22:00:00,2018
t3880,45.08755,2018-06-11 15:00:00,2018
t8264,45.047272982010256,2018-12-11 07:00:00,2018
t5535,45.027951,2018-08-19 14:00:00,2018
t5489,45.027951,2018-08-17 16:00:00,2018
t5509,45.027951,2018-08-18 12:00:00,2018
t5488,45.02707044098,2018-08-17 15:00:00,2018
t5485,45.02442886958567,2018-08-17 12:00:00,2018
t3256,44.97874,2018-05-16 15:00:00,2018
t5440,44.975483,2018-08-15 15:00:00,2018
t5609,44.90859999999999,2018-08-22 16:00:00,2018
t5606,44.90859999999999,2018-08-22 13:00:00,2018
